koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_duration,koi_depth,koi_teq,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,koi_disposition_CANDIDATE,koi_disposition_CONFIRMED,koi_disposition_FALSE POSITIVE
0,1,1,0,1.1014,269.7,1864.0,25.3,1.0,q1_q17_dr25_tce,5727.0,4.438,0.937,0,0,1
0,1,1,1,2.3269,8043.0,1342.0,43.2,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
0,0,0,0,2.022,670.0,673.0,19.1,1.0,q1_q17_dr25_tce,5653.0,4.442,0.901,1,0,0
0,0,1,0,1.3175,125.9,1815.0,17.9,1.0,q1_q17_dr25_tce,6089.0,4.527,0.889,0,0,1
0,0,1,1,4.514,197.0,1182.0,21.9,1.0,q1_q17_dr25_tce,5235.0,4.595,0.771,0,0,1
1,0,1,1,3.164,168.0,1999.0,76.4,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
0,0,0,0,1.0562,144.4,1628.0,19.8,1.0,q1_q17_dr25_tce,5487.0,4.333,1.072,1,0,0
0,0,0,0,5.085,694.4,667.0,20.1,1.0,q1_q17_dr25_tce,6036.0,4.382,1.093,0,1,0
0,0,0,0,4.664,185.3,770.0,19.9,1.0,q1_q17_dr25_tce,5937.0,4.251,1.291,0,1,0
0,1,0,0,0.9157,525.5,2215.0,196.4,1.0,q1_q17_dr25_tce,5918.0,3.978,1.596,0,0,1
0,0,0,0,4.554,79.7,1075.0,14.2,2.0,q1_q17_dr25_tce,5937.0,4.251,1.291,0,1,0
0,0,0,0,7.208,538.0,300.0,20.5,1.0,q1_q17_dr25_tce,5010.0,4.623,0.715,0,1,0
0,0,1,1,2.299,503.9,1147.0,13.6,1.0,q1_q17_dr25_tce,5984.0,4.521,0.906,0,0,1
0,1,0,0,2.558,2951.0,240.0,18.9,1.0,q1_q17_dr25_tce,4412.0,4.662,0.623,0,0,1
0,0,0,0,6.346,209.2,681.0,15.5,1.0,q1_q17_dr25_tce,6434.0,4.414,1.055,1,0,0
0,0,0,0,3.27,142.0,934.0,13.7,1.0,q1_q17_dr25_tce,5496.0,4.417,0.983,0,1,0
0,0,0,0,5.646,145.0,1138.0,11.9,1.0,q1_q17_dr25_tce,6408.0,4.309,1.337,1,0,0
0,1,1,0,3.512,645.8,483.0,25.1,1.0,q1_q17_dr25_tce,4889.0,4.637,0.686,0,0,1
0,0,0,0,8.378,178.5,889.0,39.0,1.0,q1_q17_dr25_tce,6115.0,4.249,1.291,0,1,0
0,0,0,0,10.465,263.4,598.0,36.2,2.0,q1_q17_dr25_tce,6115.0,4.249,1.291,0,1,0
0,0,0,0,2.6118,6057.0,408.0,65.6,1.0,q1_q17_dr25_tce,3640.0,4.744,0.503,0,1,0
0,0,0,0,1.8211,285.1,1283.0,22.1,1.0,q1_q17_dr25_tce,5417.0,4.447,0.901,0,1,0
0,0,0,0,7.434,431.0,559.0,23.7,1.0,q1_q17_dr25_tce,6161.0,4.545,0.862,1,0,0
0,0,0,0,1.9855,345.3,1294.0,20.0,1.0,q1_q17_dr25_tce,6198.0,4.464,1.005,0,1,0
0,0,1,0,1.734,41.7,2158.0,18.0,1.0,q1_q17_dr25_tce,5622.0,3.813,2.017,0,0,1
0,0,0,0,12.211,489.8,473.0,108.9,1.0,q1_q17_dr25_tce,6342.0,4.242,1.359,1,0,0
0,0,0,0,2.101,83.5,1015.0,15.6,1.0,q1_q17_dr25_tce,5374.0,4.555,0.721,0,1,0
0,0,0,0,1.934,59.5,1216.0,13.9,2.0,q1_q17_dr25_tce,5374.0,4.555,0.721,0,1,0
0,0,0,0,2.599,59.3,944.0,11.1,5.0,q1_q17_dr25_tce,5374.0,4.555,0.721,1,0,0
0,0,1,0,1.192,176.7,1565.0,17.2,1.0,q1_q17_dr25_tce,6065.0,4.427,1.023,0,0,1
0,0,0,0,2.258,1003.4,316.0,12.1,1.0,q1_q17_dr25_tce,3678.0,4.755,0.512,1,0,0
0,0,0,0,4.359,476.8,714.0,20.1,1.0,q1_q17_dr25_tce,5926.0,4.532,0.887,0,1,0
0,0,0,0,5.0,51.0,886.0,19.0,1.0,q1_q17_dr25_tce,5557.0,4.198,1.249,1,0,0
0,0,0,0,5.179,52.4,985.0,11.8,1.0,q1_q17_dr25_tce,5866.0,4.191,1.339,1,0,0
0,0,0,0,1.852,59.1,1249.0,11.9,1.0,q1_q17_dr25_tce,5561.0,4.486,0.873,0,1,0
0,0,1,1,2.381,140.4,1519.0,13.5,1.0,q1_q17_dr25_tce,5784.0,4.416,0.984,0,0,1
0,0,0,0,1.7073,1839.1,697.0,36.0,2.0,q1_q17_dr25_tce,3640.0,4.744,0.503,0,1,0
0,0,0,0,2.744,1316.0,509.0,20.5,3.0,q1_q17_dr25_tce,3640.0,4.744,0.503,1,0,0
0,0,0,0,1.6802,303.5,1666.0,31.6,1.0,q1_q17_dr25_tce,5704.0,4.575,0.804,0,1,0
0,0,0,0,3.9699,646.7,711.0,125.8,1.0,q1_q17_dr25_tce,5683.0,4.422,0.993,0,1,0
0,0,0,0,3.2363,251.8,1219.0,35.4,1.0,q1_q17_dr25_tce,6237.0,4.374,1.116,0,1,0
0,0,0,0,7.831,239.7,693.0,28.4,1.0,q1_q17_dr25_tce,6763.0,4.22,1.424,0,1,0
0,0,1,1,3.336,50.4,2551.0,22.9,1.0,q1_q17_dr25_tce,6340.0,3.731,2.498,0,0,1
0,0,0,0,1.9617,155.9,1236.0,19.9,1.0,q1_q17_dr25_tce,6177.0,4.516,0.906,0,1,0
0,0,0,0,3.399,169.9,617.0,22.6,1.0,q1_q17_dr25_tce,5153.0,4.551,0.767,0,1,0
0,0,1,1,1.914,57.6,1525.0,13.9,1.0,q1_q17_dr25_tce,6026.0,4.503,0.904,0,0,1
0,0,1,0,5.819,47.1,2580.0,22.2,1.0,q1_q17_dr25_tce,6115.0,3.267,5.544,0,0,1
0,0,0,0,1.919,141.3,1655.0,17.2,1.0,q1_q17_dr25_tce,5926.0,4.501,0.963,0,1,0
0,0,0,0,1.855,66.0,1887.0,15.9,1.0,q1_q17_dr25_tce,6384.0,4.419,1.086,0,1,0
0,0,0,0,1.7259,298.9,844.0,82.0,1.0,q1_q17_dr25_tce,5720.0,4.4,1.08,0,1,0
0,0,0,0,2.924,33.5,1311.0,12.2,1.0,q1_q17_dr25_tce,6017.0,4.326,1.206,0,1,0
0,0,0,0,2.139,76.4,1507.0,13.6,1.0,q1_q17_dr25_tce,6164.0,4.446,1.045,1,0,0
0,0,0,0,5.109,201.8,786.0,19.7,1.0,q1_q17_dr25_tce,5951.0,4.283,1.262,0,1,0
0,0,0,0,2.757,115.9,1064.0,12.8,2.0,q1_q17_dr25_tce,5951.0,4.283,1.262,1,0,0
0,0,0,0,10.675,206.4,551.0,16.9,1.0,q1_q17_dr25_tce,6007.0,4.353,1.126,0,1,0
0,0,0,0,1.743,108.7,2291.0,79.7,1.0,q1_q17_dr25_tce,6039.0,4.169,1.413,0,1,0
0,0,1,1,1.9206,316.6,10634.0,47.7,1.0,q1_q17_dr25_tce,3853.0,0.892,78.869,0,0,1
0,0,0,0,1.4858,425.8,895.0,20.8,1.0,q1_q17_dr25_tce,4827.0,4.508,0.823,0,1,0
0,0,0,0,3.1044,65.7,1211.0,30.7,1.0,q1_q17_dr25_tce,6042.0,4.139,1.432,1,0,0
0,0,0,0,6.194,700.1,564.0,27.9,1.0,q1_q17_dr25_tce,5533.0,4.348,1.072,0,1,0
0,0,0,0,5.256,296.3,636.0,20.0,1.0,q1_q17_dr25_tce,5912.0,4.397,1.09,0,1,0
0,0,0,0,3.146,25.9,1668.0,22.1,1.0,q1_q17_dr25_tce,5952.0,4.227,1.377,0,1,0
1,0,1,0,0.823,531.4,2013.0,32.0,1.0,q1_q17_dr25_tce,5955.0,4.52,0.91,0,0,1
0,1,0,0,7.189,354.6,1477.0,37.6,1.0,q1_q17_dr25_tce,6268.0,4.429,1.1,0,0,1
0,0,0,0,1.5471,231.3,2047.0,23.2,1.0,q1_q17_dr25_tce,6116.0,4.44,1.084,1,0,0
0,0,1,1,3.315,31.7,1249.0,26.1,1.0,q1_q17_dr25_tce,4947.0,4.621,0.714,0,0,1
1,0,0,0,22.27,24.3,516.0,14.0,2.0,q1_q17_dr25_tce,4947.0,4.621,0.714,0,0,1
0,0,0,0,2.684,740.7,737.0,17.5,1.0,q1_q17_dr25_tce,5602.0,4.571,0.817,0,1,0
0,0,0,0,4.462,98.8,1543.0,19.3,1.0,q1_q17_dr25_tce,6333.0,4.229,1.438,0,1,0
0,0,1,1,6.542,297.5,979.0,14.3,1.0,q1_q17_dr25_tce,5822.0,4.529,0.898,0,0,1
0,0,0,0,4.077,567.8,699.0,17.5,1.0,q1_q17_dr25_tce,5745.0,4.559,0.837,1,0,0
0,0,0,0,4.59,702.2,580.0,17.0,2.0,q1_q17_dr25_tce,5745.0,4.559,0.837,1,0,0
0,0,0,0,9.314,193.0,513.0,20.8,1.0,q1_q17_dr25_tce,5746.0,4.309,1.133,0,1,0
0,1,1,1,4.347,906.8,863.0,22.2,1.0,q1_q17_dr25_tce,5899.0,4.499,0.96,0,0,1
0,0,0,0,1.756,861.3,625.0,16.0,1.0,q1_q17_dr25_tce,5749.0,4.547,0.864,1,0,0
1,0,0,0,7.2783,84.6,977.0,35.2,2.0,q1_q17_dr25_tce,5919.0,4.042,1.585,0,1,0
0,0,0,0,3.466,129.3,1140.0,20.1,1.0,q1_q17_dr25_tce,6052.0,4.285,1.202,0,1,0
0,0,0,0,4.241,136.0,931.0,17.4,3.0,q1_q17_dr25_tce,6052.0,4.285,1.202,0,1,0
0,0,0,0,3.173,100.4,1311.0,18.6,2.0,q1_q17_dr25_tce,6052.0,4.285,1.202,0,1,0
0,0,0,0,3.933,110.8,1006.0,15.3,4.0,q1_q17_dr25_tce,6052.0,4.285,1.202,0,1,0
0,0,0,0,4.098,117.3,1196.0,32.3,2.0,q1_q17_dr25_tce,6237.0,4.136,1.543,0,1,0
0,0,0,0,6.7367,107.8,900.0,60.8,1.0,q1_q17_dr25_tce,6477.0,4.224,1.459,1,0,0
0,0,0,0,1.1555,98.5,1212.0,23.0,1.0,q1_q17_dr25_tce,4374.0,4.639,0.614,0,1,0
0,0,1,1,1.918,106.0,2564.0,26.0,1.0,q1_q17_dr25_tce,6543.0,4.382,1.159,0,0,1
0,1,1,1,3.892,109.0,1406.0,22.2,1.0,q1_q17_dr25_tce,5653.0,4.25,1.139,0,0,1
0,0,0,0,5.037,33.4,1194.0,24.4,1.0,q1_q17_dr25_tce,6057.0,4.139,1.467,1,0,0
0,0,0,0,3.558,165.5,807.0,15.1,1.0,q1_q17_dr25_tce,5553.0,4.33,1.098,1,0,0
0,0,0,0,2.94,114.3,1059.0,14.4,2.0,q1_q17_dr25_tce,5553.0,4.33,1.098,1,0,0
0,0,1,0,2.512,135.8,1077.0,16.2,1.0,q1_q17_dr25_tce,5369.0,4.508,0.784,0,0,1
0,0,1,1,10.873,225.4,654.0,36.9,1.0,q1_q17_dr25_tce,4194.0,4.633,0.629,0,0,1
0,0,1,0,2.1552,320.8,836.0,17.7,1.0,q1_q17_dr25_tce,5044.0,4.551,0.738,0,0,1
0,0,1,0,1.1656,135.0,2385.0,21.6,1.0,q1_q17_dr25_tce,6246.0,4.433,1.092,0,0,1
0,0,0,0,3.675,331.6,634.0,16.2,1.0,q1_q17_dr25_tce,6341.0,4.446,1.033,1,0,0
0,0,0,0,3.798,731.3,455.0,17.5,1.0,q1_q17_dr25_tce,4504.0,4.713,0.53,1,0,0
0,1,1,0,1.513,52.3,2472.0,15.8,1.0,q1_q17_dr25_tce,6230.0,3.847,2.19,0,0,1
0,0,0,0,8.1593,1418.6,769.0,244.7,1.0,q1_q17_dr25_tce,6206.0,4.159,1.573,0,1,0
0,0,0,0,0.872,403.0,1403.0,30.7,1.0,q1_q17_dr25_tce,5741.0,4.495,0.946,1,0,0
0,0,1,1,2.477,108.2,2947.0,30.8,1.0,q1_q17_dr25_tce,6559.0,4.133,1.602,0,0,1
0,1,0,0,2.4382,193.8,3434.0,48.3,1.0,q1_q17_dr25_tce,5787.0,3.678,2.667,0,0,1
0,1,1,1,2.052,73.8,3156.0,20.3,1.0,q1_q17_dr25_tce,6477.0,3.781,2.628,0,0,1
0,1,1,1,6.059,266.3,670.0,27.6,1.0,q1_q17_dr25_tce,6326.0,4.459,1.001,0,0,1
0,0,0,0,2.307,32.1,1278.0,15.9,1.0,q1_q17_dr25_tce,5615.0,4.505,0.936,1,0,0
0,0,1,0,3.193,89.9,1375.0,15.3,1.0,q1_q17_dr25_tce,5884.0,4.408,1.07,0,0,1
0,0,0,0,2.39,47.5,1701.0,20.6,1.0,q1_q17_dr25_tce,6324.0,4.352,1.115,0,1,0
0,0,0,0,5.966,99.7,670.0,28.8,3.0,q1_q17_dr25_tce,5788.0,4.122,1.474,0,1,0
0,0,0,0,4.3349,77.8,968.0,29.5,1.0,q1_q17_dr25_tce,6063.0,4.061,1.613,0,1,0
0,0,0,0,3.018,127.5,1042.0,16.7,1.0,q1_q17_dr25_tce,5914.0,4.483,0.955,0,1,0
0,0,0,0,1.689,189.0,956.0,16.2,1.0,q1_q17_dr25_tce,5018.0,4.492,0.838,1,0,0
0,0,0,0,1.0163,195.5,1873.0,20.0,1.0,q1_q17_dr25_tce,5618.0,4.494,0.874,0,1,0
1,0,1,0,5.382,1148.4,281.0,16.1,3.0,q1_q17_dr25_tce,4474.0,4.67,0.614,0,0,1
0,0,1,0,2.06,404.8,899.0,14.6,1.0,q1_q17_dr25_tce,5765.0,4.468,0.94,0,0,1
0,0,0,0,7.793,551.7,493.0,19.5,1.0,q1_q17_dr25_tce,5646.0,4.55,0.817,1,0,0
0,0,0,0,6.017,37.7,1389.0,18.4,1.0,q1_q17_dr25_tce,6133.0,3.718,2.71,1,0,0
0,0,0,0,4.981,252.5,831.0,28.4,1.0,q1_q17_dr25_tce,6143.0,4.344,1.116,0,1,0
0,0,0,0,3.4702,106.2,1214.0,26.2,1.0,q1_q17_dr25_tce,5576.0,4.201,1.289,0,1,0
0,0,1,0,2.0715,352.0,1319.0,21.8,1.0,q1_q17_dr25_tce,5645.0,4.549,0.865,0,0,1
0,0,0,0,5.922,85.4,1194.0,33.8,1.0,q1_q17_dr25_tce,6170.0,4.192,1.499,0,1,0
0,0,0,0,5.517,147.8,604.0,20.0,3.0,q1_q17_dr25_tce,6170.0,4.192,1.499,0,1,0
0,0,1,0,0.7159,105.1,2967.0,30.3,1.0,q1_q17_dr25_tce,6049.0,3.997,1.827,0,0,1
0,0,0,0,6.375,118.7,917.0,62.1,1.0,q1_q17_dr25_tce,5587.0,4.091,1.423,0,1,0
0,1,1,0,3.179,206.3,941.0,20.7,1.0,q1_q17_dr25_tce,6050.0,4.525,0.896,0,0,1
0,1,1,1,4.112,215.6,2420.0,34.5,1.0,q1_q17_dr25_tce,6363.0,4.386,1.198,0,0,1
0,0,0,0,1.618,145.3,1102.0,14.8,1.0,q1_q17_dr25_tce,4414.0,4.621,0.689,1,0,0
0,1,0,0,1.1319,264.7,1505.0,20.3,1.0,q1_q17_dr25_tce,4474.0,4.67,0.614,0,0,1
0,0,0,0,2.656,855.9,525.0,19.3,1.0,q1_q17_dr25_tce,4359.0,4.611,0.659,0,1,0
0,0,1,1,4.268,51.4,1230.0,15.1,1.0,q1_q17_dr25_tce,5615.0,4.514,0.833,0,0,1
0,1,1,0,3.674,193.6,562.0,11.5,1.0,q1_q17_dr25_tce,5528.0,4.627,0.71,0,0,1
0,0,0,0,1.3117,249.9,1564.0,21.2,1.0,q1_q17_dr25_tce,5268.0,4.594,0.776,0,1,0
0,0,0,0,2.2213,529.4,978.0,55.1,1.0,q1_q17_dr25_tce,5721.0,4.517,0.905,0,1,0
0,0,0,0,1.3235,109.2,1659.0,19.2,2.0,q1_q17_dr25_tce,5721.0,4.517,0.905,1,0,0
0,0,1,0,23.777,1651.9,467.0,102.7,1.0,q1_q17_dr25_tce,5970.0,3.835,2.229,0,0,1
0,0,0,0,10.509,1627.7,354.0,92.3,1.0,q1_q17_dr25_tce,5185.0,3.936,1.853,1,0,0
0,0,0,0,1.51,461.4,1012.0,40.2,1.0,q1_q17_dr25_tce,5397.0,4.543,0.831,0,1,0
0,0,0,0,2.1033,118.4,1125.0,21.0,1.0,q1_q17_dr25_tce,6237.0,4.136,1.543,0,1,0
0,0,0,0,2.751,190.1,772.0,17.4,1.0,q1_q17_dr25_tce,4868.0,4.6,0.746,1,0,0
0,0,0,0,1.8057,857.2,1005.0,20.3,1.0,q1_q17_dr25_tce,5223.0,4.505,0.885,1,0,0
0,0,0,0,0.7918,280.9,1787.0,26.3,1.0,q1_q17_dr25_tce,5151.0,4.592,0.792,1,0,0
0,0,0,0,2.5449,885.4,577.0,23.1,1.0,q1_q17_dr25_tce,4442.0,4.619,0.648,0,1,0
0,0,0,0,10.22,498.7,466.0,28.6,1.0,q1_q17_dr25_tce,6173.0,4.408,1.03,0,1,0
0,0,0,0,0.7887,134.4,5173.0,16.1,1.0,q1_q17_dr25_tce,4676.0,2.577,12.558,1,0,0
0,0,1,0,3.037,52.8,1421.0,20.6,1.0,q1_q17_dr25_tce,5782.0,4.594,0.767,0,0,1
0,0,0,0,1.3541,286.0,1448.0,18.9,1.0,q1_q17_dr25_tce,5467.0,4.578,0.808,0,1,0
0,0,0,0,0.9207,316.9,1714.0,21.0,1.0,q1_q17_dr25_tce,5226.0,4.606,0.75,0,1,0
0,0,0,0,4.768,62.9,843.0,20.4,2.0,q1_q17_dr25_tce,6063.0,4.061,1.613,0,1,0
0,1,1,1,1.4053,128.1,3219.0,40.6,1.0,q1_q17_dr25_tce,5385.0,3.639,2.871,0,0,1
0,0,1,1,16.984,270.4,1149.0,45.6,1.0,q1_q17_dr25_tce,6197.0,4.406,1.056,0,0,1
0,0,0,0,6.819,8067.0,651.0,48.5,1.0,q1_q17_dr25_tce,6525.0,3.772,2.668,1,0,0
0,1,0,0,9.572,1472.0,2089.0,52.5,1.0,q1_q17_dr25_tce,6529.0,3.657,3.131,0,0,1
0,1,0,0,2.524,3058.0,624.0,7.7,1.0,q1_q17_dr25_tce,5440.0,4.617,0.728,0,0,1
0,0,0,0,6.769,5038.1,295.0,73.2,1.0,q1_q17_dr25_tce,5307.0,4.572,0.757,0,1,0
0,0,0,0,1.745,618.7,539.0,11.4,2.0,q1_q17_dr25_tce,5307.0,4.572,0.757,0,1,0
0,1,0,0,2.9596,65744.0,891.0,86.1,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,0,0,1
1,0,1,0,1.0582,64.0,2959.0,40.9,1.0,q1_q17_dr25_tce,5718.0,3.966,1.832,0,0,1
0,1,1,0,1.7407,178.4,1731.0,43.0,1.0,q1_q17_dr25_tce,5204.0,4.515,0.786,0,0,1
0,0,0,0,3.828,294.9,879.0,25.3,1.0,q1_q17_dr25_tce,5480.0,4.26,1.174,0,1,0
0,1,1,0,1.6557,85.6,1601.0,21.5,1.0,q1_q17_dr25_tce,6143.0,4.403,1.004,0,0,1
0,0,1,0,6.006,417.2,695.0,23.3,1.0,q1_q17_dr25_tce,6003.0,4.507,0.932,0,0,1
0,0,0,0,8.2267,170.9,661.0,61.2,2.0,q1_q17_dr25_tce,5587.0,4.091,1.423,0,1,0
0,0,0,0,2.228,191.4,1177.0,16.5,1.0,q1_q17_dr25_tce,5713.0,4.541,0.893,0,1,0
0,0,0,0,5.382,1347.3,404.0,14.4,1.0,q1_q17_dr25_tce,5648.0,4.464,0.917,1,0,0
0,0,0,0,2.3816,441.4,1063.0,20.9,1.0,q1_q17_dr25_tce,5918.0,4.544,0.865,1,0,0
0,1,1,1,1.2771,72.2,1607.0,19.2,1.0,q1_q17_dr25_tce,6349.0,4.422,1.059,0,0,1
0,1,1,1,3.48,290.6,728.0,20.9,1.0,q1_q17_dr25_tce,5546.0,4.575,0.81,0,0,1
0,0,0,0,5.617,204.0,786.0,14.0,1.0,q1_q17_dr25_tce,5708.0,4.521,0.893,0,1,0
0,0,1,1,5.275,540.3,1433.0,65.2,1.0,q1_q17_dr25_tce,4999.0,4.523,0.786,0,0,1
0,0,1,0,2.1125,75.7,2339.0,47.4,1.0,q1_q17_dr25_tce,6329.0,4.137,1.508,0,0,1
0,0,0,0,16.7151,3252.5,321.0,110.9,1.0,q1_q17_dr25_tce,5613.0,4.581,0.795,1,0,0
0,0,0,1,1.682,215.7,2866.0,21.2,1.0,q1_q17_dr25_tce,8173.0,3.744,3.169,0,0,1
0,1,1,0,4.228,2154.4,528.0,58.0,1.0,q1_q17_dr25_tce,3468.0,4.931,0.32,0,0,1
0,0,0,0,7.119,1953.4,215.0,69.3,1.0,q1_q17_dr25_tce,4658.0,4.632,0.686,1,0,0
0,0,0,0,2.068,59.5,1455.0,14.2,1.0,q1_q17_dr25_tce,5808.0,4.522,0.902,1,0,0
0,0,0,1,2.885,43.8,2927.0,27.3,1.0,q1_q17_dr25_tce,5996.0,3.87,2.128,0,0,1
0,0,0,1,4.0388,224.6,818.0,36.0,2.0,q1_q17_dr25_tce,5729.0,4.058,1.545,0,0,1
0,0,0,0,1.9797,220.7,728.0,21.4,1.0,q1_q17_dr25_tce,5523.0,4.506,0.88,0,1,0
0,0,0,0,6.568,899.7,428.0,26.7,1.0,q1_q17_dr25_tce,5332.0,4.083,1.453,0,1,0
0,0,0,0,3.959,572.1,710.0,26.9,1.0,q1_q17_dr25_tce,5896.0,4.518,0.916,0,1,0
0,0,0,1,6.352,518.0,1594.0,55.5,1.0,q1_q17_dr25_tce,5402.0,4.581,0.815,0,0,1
0,1,1,1,1.7045,316.7,1484.0,19.8,2.0,q1_q17_dr25_tce,5881.0,4.516,0.915,0,0,1
1,0,1,0,2.346,100.2,2241.0,34.5,1.0,q1_q17_dr25_tce,6321.0,4.417,1.125,0,0,1
0,1,1,0,1.816,348.6,345.0,18.0,1.0,q1_q17_dr25_tce,2661.0,5.283,0.116,0,0,1
0,0,0,0,2.411,207.2,827.0,12.6,1.0,q1_q17_dr25_tce,5305.0,4.489,0.818,0,1,0
0,0,1,0,2.1801,809.4,2053.0,91.9,1.0,q1_q17_dr25_tce,5783.0,4.539,0.88,0,0,1
0,0,0,0,3.576,594.0,649.0,15.8,1.0,q1_q17_dr25_tce,6137.0,4.471,0.994,0,1,0
0,0,0,0,7.2772,203.1,910.0,77.3,1.0,q1_q17_dr25_tce,5758.0,4.072,1.704,0,1,0
0,0,0,0,2.605,328.5,915.0,13.2,1.0,q1_q17_dr25_tce,5591.0,4.559,0.86,1,0,0
0,0,0,0,5.346,649.0,423.0,17.1,1.0,q1_q17_dr25_tce,5204.0,4.525,0.769,1,0,0
0,0,0,0,6.3856,220.5,939.0,106.7,1.0,q1_q17_dr25_tce,5788.0,4.122,1.474,0,1,0
0,1,0,0,6.3339,24384.0,717.0,721.9,1.0,q1_q17_dr25_tce,6796.0,3.88,2.49,0,0,1
0,0,0,0,1.139,7680.0,625.0,78.0,1.0,q1_q17_dr25_tce,4137.0,4.658,0.591,0,1,0
0,0,0,0,3.09,4899.0,301.0,48.0,1.0,q1_q17_dr25_tce,5594.0,4.52,0.812,1,0,0
0,0,0,0,1.0418,432.3,1046.0,20.8,1.0,q1_q17_dr25_tce,5508.0,4.569,0.84,1,0,0
0,1,1,0,5.679,2271.5,585.0,30.0,1.0,q1_q17_dr25_tce,7044.0,4.337,1.267,0,0,1
0,0,0,0,2.39,378.7,809.0,20.1,1.0,q1_q17_dr25_tce,5032.0,4.511,0.817,0,1,0
0,0,0,0,9.821,224.7,793.0,28.2,1.0,q1_q17_dr25_tce,5416.0,3.951,1.756,0,1,0
0,0,0,0,2.462,134.3,1260.0,17.7,2.0,q1_q17_dr25_tce,5416.0,3.951,1.756,0,1,0
0,0,1,0,1.4351,37.5,2627.0,29.0,1.0,q1_q17_dr25_tce,6223.0,4.01,1.763,0,0,1
0,0,0,0,5.404,1262.1,369.0,23.2,1.0,q1_q17_dr25_tce,4817.0,4.499,0.833,0,1,0
0,0,0,0,0.9829,150.2,987.0,20.0,1.0,q1_q17_dr25_tce,5865.0,4.163,1.388,1,0,0
0,0,0,0,7.0805,339.8,590.0,53.9,2.0,q1_q17_dr25_tce,6075.0,4.264,1.352,0,1,0
0,0,0,0,10.604,360.7,933.0,35.3,1.0,q1_q17_dr25_tce,6443.0,3.74,3.086,0,1,0
0,1,1,0,0.9031,54.3,3320.0,22.8,1.0,q1_q17_dr25_tce,5827.0,3.74,2.286,0,0,1
0,0,1,0,1.2792,179.1,1357.0,22.3,1.0,q1_q17_dr25_tce,4330.0,4.64,0.618,0,0,1
0,0,1,0,2.445,314.2,723.0,13.1,1.0,q1_q17_dr25_tce,5946.0,4.444,1.017,0,0,1
0,0,0,0,9.858,116.4,959.0,30.0,1.0,q1_q17_dr25_tce,6133.0,4.084,1.765,0,1,0
0,0,1,0,3.262,117.5,1024.0,14.6,1.0,q1_q17_dr25_tce,7048.0,3.797,2.838,0,0,1
0,0,0,0,6.765,2141.1,283.0,62.8,1.0,q1_q17_dr25_tce,4735.0,4.627,0.686,1,0,0
0,1,0,0,0.8399,945.6,1513.0,45.6,1.0,q1_q17_dr25_tce,5676.0,4.571,0.787,0,0,1
0,0,0,0,2.3239,171.9,755.0,36.9,1.0,q1_q17_dr25_tce,4498.0,4.661,0.635,0,1,0
0,0,0,0,3.3075,150.5,536.0,22.9,3.0,q1_q17_dr25_tce,4498.0,4.661,0.635,0,1,0
0,0,0,0,2.2726,177.1,636.0,29.1,2.0,q1_q17_dr25_tce,4498.0,4.661,0.635,0,1,0
0,0,0,0,15.679,2500.9,481.0,37.1,1.0,q1_q17_dr25_tce,5974.0,3.859,2.232,1,0,0
0,0,0,0,2.987,860.5,437.0,20.2,1.0,q1_q17_dr25_tce,4583.0,4.606,0.674,0,1,0
0,0,1,1,3.3316,111.1,1479.0,62.8,1.0,q1_q17_dr25_tce,5929.0,4.055,1.651,0,0,1
0,0,1,0,0.821,36.5,1957.0,16.9,1.0,q1_q17_dr25_tce,6170.0,4.308,1.274,0,0,1
0,0,0,0,1.6172,64.8,2124.0,21.6,1.0,q1_q17_dr25_tce,5874.0,4.252,1.297,0,1,0
0,0,0,0,2.364,92.8,1061.0,16.6,1.0,q1_q17_dr25_tce,5213.0,4.434,0.917,0,1,0
0,0,0,0,1.166,46.1,2223.0,12.5,1.0,q1_q17_dr25_tce,6002.0,3.841,2.139,1,0,0
0,0,0,0,5.568,1209.3,248.0,20.0,1.0,q1_q17_dr25_tce,4648.0,4.631,0.675,0,1,0
0,0,0,0,1.3251,691.2,606.0,22.5,1.0,q1_q17_dr25_tce,4380.0,4.71,0.53,1,0,0
0,0,0,0,2.056,278.0,988.0,18.2,1.0,q1_q17_dr25_tce,4901.0,4.544,0.758,0,1,0
0,0,0,0,11.342,156.9,424.0,11.2,3.0,q1_q17_dr25_tce,6052.0,4.183,1.424,1,0,0
0,0,1,0,1.7247,256.2,1554.0,19.7,1.0,q1_q17_dr25_tce,5423.0,4.502,0.862,0,0,1
0,0,0,1,2.152,224.2,1704.0,20.3,1.0,q1_q17_dr25_tce,5982.0,4.493,0.96,0,0,1
0,0,0,0,10.627,233.9,525.0,47.9,2.0,q1_q17_dr25_tce,5758.0,4.072,1.704,0,1,0
0,0,0,0,3.736,468.3,608.0,19.7,1.0,q1_q17_dr25_tce,5011.0,4.484,0.851,0,1,0
0,0,0,0,1.4474,343.3,1541.0,53.6,1.0,q1_q17_dr25_tce,4818.0,4.481,0.856,0,1,0
0,0,0,0,1.8455,402.4,777.0,25.8,2.0,q1_q17_dr25_tce,4818.0,4.481,0.856,1,0,0
